label,img
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\0ec7b836d9.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\0f3d53d1e1.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\105dd4b51a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\10a1ab8c58.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\113526c7bf.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1249e54145.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1281aa3f8f.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\12a2792a55.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\13bc471cd6.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1445365e93.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\156996a655.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\159a0fa861.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\16d8845601.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\18929b36fb.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\18b46b52e2.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\193fabd34a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1a1742a01f.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1a46c6bdf2.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1ab8016753.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1bc01fe5b5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1d3d493f9a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1d9d9a38e3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\1f61ef6c59.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2048caa99c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\20d5ecfcf3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\20fa8378d1.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\21046be3e0.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2162ebd9bd.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\21db57de84.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\21f4108dc9.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\23b3f4150b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2726fdbd76.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\27d3b18192.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\28d7827f69.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\29178342dc.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2a36a40cd7.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2d76ad02d8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2ef518c295.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\2fc797fe30.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\302dbf2f81.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\31be3f425c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\31e620e5af.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\328d32f411.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\329a34e5b1.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\3542e39f7e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\35d9780b52.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\37a3eb50fa.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\380ccac3ba.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\38380a7082.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\38a47836c2.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\38e8b14b03.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\38f52fbe77.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\3920791c42.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\39b300b7da.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\39f186db0a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\3b8ccf65f3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\3da8d02689.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\3e0b05143c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\40304000cf.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\41515e9241.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\43fc9a297d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\45f7ac93d8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4679ed0cf8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\47190d4fe3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\47cf4d48f6.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4870a90736.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\49b4e8664e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4a46f10b0c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4a8dc67b8e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4b5ef94bc8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4ba38d2dc9.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4debbe2f5d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\4f73d67fc7.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5053abefb9.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5185bb2bca.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\520a4fcdec.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\52f2662e37.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\54811ae0a9.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\55099b2fbe.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\558fad96cd.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\55b1e4ac32.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\56878b7459.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\592496bcd0.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5a630e88cd.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5ac84c7196.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5ba89cdfab.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5c4388c77f.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5d019c05bf.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5ef42371fc.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\5fb2968620.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\608f126a9b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6281fd831c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\62baddbbdd.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\649899aa01.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6699f76143.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\66bea56d74.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\671c03807c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6794ea7152.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6999773dee.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6b0d3f58ac.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6b0da89da1.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6cc284b35d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\6f986b4b23.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\704a38e04a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\71be6f4b5b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\71f914bf02.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\73d49d89b8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\756c28b96c.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\75866d0142.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\761165a919.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\764892f3e5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\76e7881457.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\7706e3e4d8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\770e94202b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\79d2d92bfb.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\7b00310094.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\7c7bffbed8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\7da1a6c093.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\7f02e22d3d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8098312392.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\80f3bfcaf8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\81bd7827c0.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\820db7a28a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\824d9e128e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\82c3e36578.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\833ee564c6.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\83dcf47702.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8476116ac4.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\85160f0666.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\85e59eee95.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\85e709018d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8737b8bc7e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\880c18b9d5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\89629236d2.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8a348bfe47.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8b50528545.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8b86ad279b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8bc7e82a6d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8c733dd36d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8dadde7e37.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8e95e0d65f.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\8f79e36d68.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\923d026490.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\93301482bb.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\935ec9bcaa.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9541ba16d5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\95771ab881.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\96f24578ab.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\978da681e3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\982f2181f3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\987775ea62.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\98b559e6a7.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\98c157c6db.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9984e5d46a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9c5ce9aa64.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9ca74af654.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9d3990b1be.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9d685912ab.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9dc31ed473.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9ecbae9e0f.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9f4a6e4557.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9f9bcf8b8e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\9fb1d064c0.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a167274914.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a3b5f9feb3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a441868bda.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a5396ca155.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a628872640.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a7b11328e3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a7d27e0c77.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a8ba398cb5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a8dd5ca7ad.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\a9e143e4db.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\abbc6ae09d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\abdc19ef5b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\acf1d3c53f.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ae2249ffb5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b0102010a4.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b076bc89ba.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b27a6d0ec0.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b3a7b4194a.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b41099bf52.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b491623100.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b49ad2d560.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b686575b9e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b68db58581.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b6c598d762.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b71f5de737.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b80d7eaec9.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\b89f04b4d6.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ba41610079.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\bb4037df08.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\bb5e558b9e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\bb8fd1de58.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\bcdaa2ddd2.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\bdd685d514.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\bfc5c770a2.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c0b8ad9977.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c0fdb64380.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c138023da8.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c22d81d1f4.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c3d456c318.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c72e0d0974.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c78c2b5c2b.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c8c5a1a636.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\c93e1e42b3.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ca6628f48d.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ca9fda24e6.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\cb57743e48.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\cc0de746de.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\cc45ee79aa.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ce3dc6e3e7.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ceb29c3eff.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\ceb5c8b328.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\d00b8817fd.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\d05252d9c7.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\d110c8d2e5.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\d135b2ca3e.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\d3532078b4.jpg
ACANTHACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\ACANTHACEAE\d5c1ac11de.jpg
